"Fecha","AGUA","CARBON","GAS","LIQUIDOS","PPP Bolsa Mes","Precio Min. Bolsa diario","Precio Max. Bolsa diario","PPP Bolsa diario"
"2018-10-21 00:00:00",92.9571873615974,161.2365316780822,449.0907295548563,899.0375531592888,125.0251655483871,81.24803,98.74803,87.878613
"2018-10-22 00:00:00",92.52999473699305,160.46985295315685,452.64533910824093,868.1211199130165,125.0251655483871,75.053515,204.126515,119.713963
"2018-10-23 00:00:00",90.36948313202424,158.9513372524752,452.62107830929284,868.1211199130165,125.0251655483871,77.875034,206.948034,109.354003
"2018-10-24 00:00:00",93.46750426661491,158.85099235340877,452.62107830929284,868.1211199130165,125.0251655483871,91.756567,510.756567,154.410105
"2018-10-25 00:00:00",103.2559020629536,159.80770976027398,452.60923098341016,868.1211199130165,125.0251655483871,102.166979,206.166979,159.702339
"2018-10-26 00:00:00",98.82393760821802,158.64425227817745,452.53637433775486,868.7236285216383,125.0251655483871,96.893044,206.893044,130.698221
"2018-10-27 00:00:00",104.97819642590369,161.33959503424657,452.52819768745906,868.7236285216383,125.0251655483871,118.91532,207.67932,143.557417
"2018-10-28 00:00:00",118.14483746110766,160.77424999999997,449.58681370434533,897.4091672342037,125.0251655483871,120.124076,212.010076,145.941012
"2018-10-29 00:00:00",123.15360342131613,160.77424999999997,452.3918485633628,873.8621699206391,125.0251655483871,129.213737,209.213737,184.94309
"2018-10-30 00:00:00",110.89909489625329,152.61233473653655,452.5100433891489,872.3250970084231,125.0251655483871,92.748716,208.748716,163.444467
"2018-10-31 00:00:00",107.75098066592967,154.1585348631951,452.5139924977765,872.3250970084231,125.0251655483871,149.066572,176.166572,159.142108
"2018-11-01 00:00:00",110.92077298645074,159.29779363636365,460.2772039135312,869.4007850711591,105.46012466666662,156.226492,170.727492,158.721968
"2018-11-02 00:00:00",112.98536886065104,159.34164109347444,461.6383377547471,869.4007850711591,105.46012466666662,151.894162,181.894162,162.943762
"2018-11-03 00:00:00",92.49239397824637,166.82666039654296,457.9814817278319,869.4007850711591,105.46012466666662,83.204686,168.786686,137.537629
