,Date,PPPB,PPPB_T,PPPB_0,COSTO,COSTO_T,AHORRO,ENER,ENER_H,ENER_T,DISPO,DISPO_H,DISPO_T,DISPA,DISPA_H,DISPA_T,FORMA_01,FORMA_02,FORMA_03,AHORRO100
469,2019-04-16,225.58677579270073,209.55702327883213,105.05414005547446,38631735.3545,35886640.2365,0.07105803280152767,171250.0,149792.0,21458.0,0.8689469605291095,0.8488517014777178,0.9156137474436531,343455040.0,228707540.0,112716960.0,0.5230122295432205,0.4683639027721777,0.5025391494981286,7.105803280152767
470,2019-04-17,179.2185919261754,178.76458746810908,93.99141221037712,29587914.215460002,29512960.803460002,0.002533244197417517,165094.0,164391.0,703.0,0.8794933601231734,0.8652269102133795,0.913773778818404,347623550.0,233119540.0,112490450.0,0.520812503617676,0.5426350544359018,0.623661999341547,0.2533244197417517
471,2019-04-18,170.25738805632628,169.73613803835593,91.26169438620452,23685867.31162,23613352.05162,0.0030615412577450485,139118.0,138403.0,715.0,0.8786662723888761,0.8639167450538853,0.9144424743163092,347296640.0,232766540.0,112572770.0,0.5242145351644912,0.5329076673585269,0.6123959041345154,0.30615412577450485
472,2019-04-19,161.51238874760696,161.02722507463258,87.29989235147855,21175727.77631,21112118.452310003,0.0030038790010872285,131109.0,130394.0,715.0,0.8780478604256622,0.8626399835386841,0.9154852396353822,347052210.0,232422540.0,112701140.0,0.5941737737504523,0.5935136462115499,0.6721954809039111,0.30038790010872285
473,2019-04-20,158.71026924862903,158.30549116770797,83.35491581234824,23268829.99508,23209484.67108,0.0025504214871373554,146612.0,145897.0,715.0,0.8755477485989274,0.8592996191093787,0.9146161466893075,346064030.0,231522540.0,112594150.0,0.6106312856165897,0.6062750350696852,0.7002590380783094,0.25504214871373554
474,2019-04-21,117.52089507208916,117.28488209029813,80.41088323912919,16367370.098480001,16334500.098480001,0.002008263991235437,139272.0,138557.0,715.0,0.8587592413917197,0.873366264872787,0.8301572734119782,339428300.0,235312540.0,102196810.0,0.7271246539616284,0.7321400745308612,0.8228209024788282,0.20082639912354372
475,2019-04-22,199.43866264744094,196.60195817317066,113.18879457287365,34384820.949719995,33895750.40472001,0.014223443120880086,172408.0,161840.0,10568.0,0.8337627783549589,0.817578467387354,0.8717748764148043,329548340.0,220281540.0,107320160.0,0.5739793284336977,0.5797509902893465,0.5828259966977909,1.4223443120880086
476,2019-04-23,220.6394561190801,206.8785533204523,106.45035914602754,38654488.23587,36243674.39187,0.06236827737284201,175193.0,155433.0,19760.0,0.8313857518369439,0.7905512076382406,0.9237466183438316,328608810.0,212999540.0,113718160.0,0.5601264730279886,0.4793931484539293,0.5599082877924704,6.236827737284201
477,2019-04-24,173.68525172812744,165.03018382844235,86.40584203664825,30444940.40492,28927810.86292,0.04983191038714685,175288.0,163983.0,11305.0,0.820702658777907,0.7734786050400606,0.9251829772106206,323954910.0,208399640.0,113675160.0,0.6019186046522095,0.5651117049993933,0.6715263559292847,4.9831910387146845
478,2019-04-25,167.82840930302925,160.98803780772903,88.2093072252327,29174955.01642,27985838.51642,0.04075812625351949,173838.0,168040.0,5798.0,0.8603440161682647,0.8139044376667213,0.963688014884161,339806910.0,219291640.0,118635160.0,0.591477301326897,0.5697281533946988,0.6911414378386552,4.075812625351949
479,2019-04-26,146.2869238085516,143.79695911550738,80.82633625105605,24934313.58932,24509904.08732,0.017021102284595746,170448.0,168245.0,2203.0,0.8762712827528362,0.8380381995168497,0.9642823025739903,346350010.0,225794040.0,118708320.0,0.6297092000830286,0.6130506135433351,0.7457727414010699,1.7021102284595746
480,2019-04-27,145.61796913803875,145.28185420986884,90.9674567395378,23313436.859000005,23259624.859,0.0023081967847751184,160100.0,159384.0,716.0,0.8802132763533109,0.8449230617572514,0.9612745537643528,347908100.0,227649040.0,118338050.0,0.6052547349918173,0.6430648966637581,0.7006099544262966,0.23081967847751184
481,2019-04-28,131.03503949724342,130.72535386860548,87.0875711894264,18752555.537490003,18708236.11749,0.0023633802822981,143111.0,142395.0,716.0,0.8896290621187898,0.8594558739343495,0.9596449740287507,351629730.0,231564640.0,118137440.0,0.6323142498443964,0.66830284999533,0.7499253715922425,0.23633802822980998
482,2019-04-29,159.56076919320088,156.3240315909186,96.22390383877149,26734566.439090002,26192247.81709,0.020285297060476992,167551.0,164359.0,3192.0,0.8892970403885688,0.8568912163558494,0.9638387645383948,351287200.0,230873640.0,118424710.0,0.62443883859387,0.6372191224405528,0.6747610951225754,2.028529706047699
483,2019-04-30,169.7404719267111,163.89244207823248,93.17016370084906,29047856.70129,28047077.50529,0.03445277241248412,171131.0,167098.0,4033.0,0.8766531705290854,0.8390406799972445,0.9623907036312862,346292660.0,226064140.0,118246790.0,0.5633819307137691,0.5708964697626534,0.654165829538965,3.4452772412484123
484,2019-05-01,140.38006194613666,140.04568399879912,92.0814068293226,20808115.442089997,20758551.602089997,0.002381947569348175,148227.0,147511.0,716.0,0.8700053506595873,0.8289917503390841,0.9634155452984574,343666660.0,223356640.0,118372710.0,0.6381476212055984,0.6736971498641858,0.7198765260887589,0.2381947569348175
485,2019-05-02,193.4854371520655,189.33019036780868,110.33805913793401,33709226.34607,32985295.09607,0.021475759857787602,174221.0,161591.0,12630.0,0.8218384528128329,0.7770119683030592,0.9223050049907315,324639930.0,209351640.0,113321550.0,0.5773833201162892,0.5848989643858968,0.6255146960917509,2.14757598577876
486,2019-05-03,208.08119433345507,204.78987807843313,129.01753227401386,36462483.84544,35885739.91543999,0.015817461378790032,175232.0,158414.0,16818.0,0.8109598500033113,0.7730636575476202,0.8961793557561397,320342700.0,208287840.0,110111550.0,0.5991381847133298,0.6121198830284617,0.573443363816014,1.5817461378790032
487,2019-05-04,224.77132114072435,220.17528271822093,132.19881058624645,37428246.082389995,36662927.552389994,0.020447619381237514,166517.0,143147.0,23370.0,0.7418100461501762,0.7599508714045802,0.7006946329940418,292813730.0,204754840.0,86092780.0,0.5888159108823973,0.5872861065891534,0.5942813014914252,2.0447619381237514
488,2019-05-05,221.58855775289408,215.76623599588876,124.17982441415123,32770288.62896,31909237.10896,0.026275371869598607,147888.0,124908.0,22980.0,0.7378263127697481,0.7552261114951293,0.6997668061987945,291453730.0,203481840.0,85978780.0,0.5642253681042575,0.5601073665797164,0.5787414273779906,2.6275371869598607
489,2019-05-06,262.6011418933554,251.88108097650513,140.0485006316538,45780832.67312001,43911940.13312,0.040822598255127907,174336.0,147200.0,27136.0,0.745196485138986,0.7512807699525164,0.7320725108963574,294542130.0,202418840.0,90122050.0,0.5188294470073974,0.5264533942764963,0.5268758181851004,4.082259825512791
490,2019-05-07,270.598720927856,261.6483159612633,152.27495688607712,48032896.55702001,46444145.97302,0.033076301823980025,177506.0,143362.0,34144.0,0.7566063794065553,0.7716098567176659,0.724082606963661,299051940.0,207896140.0,89138450.0,0.5526838273903661,0.5565542512301137,0.5312364851272681,3.3076301823980025
491,2019-05-08,282.8627899914597,271.66789994804645,172.1283093905717,51668565.80821,49623673.608210005,0.039577103951181525,182663.0,147199.0,35464.0,0.7389170850808158,0.7579481373534099,0.6971642014612524,292060170.0,204215240.0,85824650.0,0.6071105331850383,0.6043653411687683,0.5862489065589865,3.9577103951181525
492,2019-05-09,300.2367171887662,293.7258781886881,184.16443647839532,53794613.565579996,52628040.49858,0.02168568541863103,179174.0,139798.0,39376.0,0.7917397841470778,0.7602641233577284,0.8621781374913327,312938570.0,204839240.0,106138750.0,0.6353670462387341,0.6074527498895309,0.6201692978734731,2.168568541863103
493,2019-05-10,279.66445730689117,274.6904896222184,156.4087218034481,50886905.65819,49981857.42019,0.017785483835060734,181957.0,146469.0,35488.0,0.8179182643205584,0.8038981904429353,0.8508712944713894,323091390.0,216595640.0,104544650.0,0.593061862655938,0.5551680606899975,0.5966358990057471,1.7785483835060734
494,2019-05-11,240.0978723103434,232.5136653112214,120.90981351843558,40197425.88007,38927670.36007,0.03158798087689385,167421.0,140669.0,26752.0,0.8363755999310108,0.8132979759470007,0.8880017019924511,330141470.0,219128240.0,109106780.0,0.5540224117560898,0.5021519939109381,0.5729286048322213,3.158798087689385
495,2019-05-12,223.72180183709176,213.10064493873242,117.96848946271527,33503010.99051,31912460.881509997,0.04747484067776908,149753.0,128356.0,21397.0,0.8255403915953413,0.8089777712850991,0.8628964652716989,325723830.0,217964240.0,106227180.0,0.5590971621571462,0.5242320254637344,0.5444329525608297,4.747484067776908
496,2019-05-13,203.5694547558492,196.6735648556365,98.8262716766982,35986193.933919996,34767166.10092,0.03387487532686706,176776.0,166128.0,10648.0,0.8314781936896443,0.8057970020451938,0.8893012292240048,327869080.0,217107240.0,109266450.0,0.5552150832848088,0.5036884425519536,0.5951678049096304,3.387487532686706
497,2019-05-14,199.62589792823292,184.70337506093432,90.12589779846535,35381694.1488,32736826.1958,0.07475243954901767,177240.0,167260.0,9980.0,0.8320440782315471,0.8051508271039248,0.8924753735235346,328092220.0,216933140.0,109656450.0,0.5412873417742581,0.47676280216410705,0.6050207060729317,7.475243954901767
498,2019-05-15,169.1673684321232,167.16750781204564,97.96291191221461,30135305.845129997,29779052.674129996,0.011821787136684025,178139.0,172036.0,6103.0,0.8410487268678487,0.805284441681097,0.9212697968634347,331519810.0,216969140.0,113413250.0,0.6240879853629734,0.6227094690731336,0.639186368202741,1.1821787136684025
499,2019-05-16,174.93126527086483,173.30535668915414,98.07374148981299,31012514.43228,30724266.85528,0.009294556803171372,177284.0,169907.0,7377.0,0.8429072700626464,0.8062171456600797,0.9248959590386641,332252400.0,217220440.0,113859650.0,0.5989903091870051,0.6023888775230545,0.6414259298849462,0.9294556803171372
500,2019-05-17,163.65185242933276,160.86012715790605,87.03942196384375,28895516.62789,28402590.071889997,0.01705892863407843,176567.0,172085.0,4482.0,0.847386656415274,0.823078562996007,0.9028182006410795,333816720.0,221763440.0,110927250.0,0.5984823761240224,0.5961309424896619,0.7110286007789579,1.705892863407843
501,2019-05-18,149.73346702602228,149.4092737174721,85.4634093724907,25173939.143749997,25119434.143749997,0.002165135924447892,168125.0,167413.0,712.0,0.8217809195344876,0.8258206310408635,0.8149182503205071,323729680.0,222502240.0,100127180.0,0.5931113116557615,0.6139028196303832,0.7281324072998325,0.21651359244478918
502,2019-05-19,135.58236751233758,135.27592550743614,84.30856471245846,20192959.905449998,20147319.96545,0.002260190690899111,148935.0,148223.0,712.0,0.8481263305453357,0.8513039001204312,0.8449622339758399,334553880.0,229368240.0,104019380.0,0.6229475996355157,0.6406143957561453,0.7572006523639306,0.2260190690899111
503,2019-05-20,153.58814393532734,150.32059133872755,88.2215813203276,26460626.20161,25897682.43761,0.021274771039460405,172283.0,168675.0,3608.0,0.8428898116789835,0.8538425770867034,0.8223507940569601,332288000.0,230052240.0,101040400.0,0.6069939382783045,0.6065503678571055,0.690494707945167,2.1274771039460405
504,2019-05-21,161.3732669073531,160.71231402873718,89.14385191769458,28010042.05691,27895318.48291,0.0040958015617009735,173573.0,169931.0,3642.0,0.8352355429030586,0.8478596132422141,0.8109183873066128,329468950.0,228440240.0,99828400.0,0.6146469830872089,0.6087736081075338,0.691666301909961,0.40958015617009735
505,2019-05-22,168.69079149671438,164.66339677654904,85.83762166051028,29547372.96619,28841946.58919,0.02387441948924518,175157.0,171282.0,3875.0,0.8279709399278223,0.837304061645609,0.8118119308533763,326941150.0,225596240.0,99938400.0,0.5976473781840089,0.5727965161139009,0.681767099123161,2.387441948924518
506,2019-05-23,157.0332197631419,152.74334079591205,80.20653523748896,27381254.39722,26633245.361220002,0.027318289554913222,174366.0,171590.0,2776.0,0.8151817916535017,0.8184866753605218,0.8110838026183598,321366770.0,220526240.0,99656050.0,0.6280599303107272,0.6172234892452048,0.7564694691716168,2.731828955491322
507,2019-05-24,135.46525117772148,134.96005419148122,76.67672643367956,23697071.85377,23608697.23977,0.003729347429308527,174931.0,172528.0,2403.0,0.8288405361067525,0.8392785881749317,0.8095346132776022,326948350.0,226128240.0,99658050.0,0.6880903516941029,0.6704345422025627,0.7908778006496497,0.3729347429308527
508,2019-05-25,124.64439474001796,124.41475464929172,80.19756933300319,20387959.003229998,20350397.003229998,0.0018423619546247272,163569.0,162857.0,712.0,0.822242303443512,0.8333661431350612,0.8008569245075925,324345580.0,224535240.0,98589780.0,0.6676822577224159,0.6842974759979622,0.8143554919510981,0.18423619546247272
509,2019-05-26,124.51265128063977,124.2538142910744,79.39372452852409,18185321.74484,18147518.08484,0.002078800723486096,146052.0,145340.0,712.0,0.8351014001961949,0.8520313572628133,0.8009381557391165,329418040.0,229564240.0,98599780.0,0.6710420121224261,0.6702367726705413,0.7832614201719791,0.2078800723486096
510,2019-05-27,147.29279768192748,146.98636099759528,86.78529423832092,25235969.612439997,25183467.202439997,0.0020804593921417425,171332.0,170620.0,712.0,0.8394834683113632,0.8578992641102932,0.8024078081996449,330947150.0,231145240.0,98590050.0,0.6064152907313102,0.6356609037528077,0.739594331842412,0.20804593921417425
511,2019-05-28,156.4811580580737,156.1575049077018,83.10306457116972,27117715.247989997,27061627.12799,0.002068320265445567,173297.0,172585.0,712.0,0.8175722410979742,0.8501533301503372,0.7490821839675437,322309150.0,229058240.0,92038050.0,0.6446610606575734,0.6428325268991212,0.7262189547216359,0.20683202654455668
512,2019-05-29,158.1793566980597,151.03459075181357,85.65778305550093,27343199.957539998,26108141.42654,0.04516876345555265,172862.0,171714.0,1148.0,0.8558314811015538,0.8456289921066447,0.8814835559792089,337391980.0,227839240.0,108305910.0,0.5917419597536825,0.6026862868658559,0.7318563342047231,4.516876345555265
513,2019-05-30,143.95884540926707,143.67819382136867,79.43233584716839,24886165.605899997,24837649.365900002,0.001949526526838441,172870.0,172158.0,712.0,0.8784271016456741,0.8800347457284904,0.8789570309833332,346457060.0,237109240.0,108152850.0,0.6660500092236034,0.6424933674266634,0.7317996123398461,0.1949526526838441
514,2019-05-31,144.76803342028916,144.47419351769213,83.1685089646856,24850591.080859996,24800151.110859998,0.0020297291857516164,171658.0,170946.0,712.0,0.8849226355072098,0.8890277490753872,0.8805598440507715,349231320.0,239532240.0,108140850.0,0.6338632177804914,0.6217652012643013,0.7266060689317664,0.20297291857516164
515,2019-06-01,143.46280749337782,143.14406043140863,82.81582297633409,23071975.626700006,23020714.0867,0.0022218097326995867,160822.0,160110.0,712.0,0.8982812309121043,0.8912991968873148,0.9198173377934249,354716670.0,240144240.0,113180580.0,0.6086068609695948,0.5998449191994709,0.7193194996147688,0.22218097326995867
516,2019-06-02,111.26935762029636,111.06819448533041,76.3451981932637,15784448.533300001,15755911.933300002,0.0018078933793471696,141858.0,141146.0,712.0,0.8997124622192617,0.892635342659037,0.9198498457497473,355281840.0,240504240.0,113184580.0,0.7258847633257575,0.7266809939070836,0.8466435203196401,0.18078933793471696
517,2019-06-03,106.4656716571884,106.2941938487321,74.86038545427071,15500975.9306,15476009.4476,0.00161063942759343,145596.0,144884.0,712.0,0.8905728359150551,0.8940754108796709,0.8874069053400819,351672750.0,240892240.0,109192580.0,0.7542473892143158,0.7566721921503503,0.8716891635840835,0.161063942759343
518,2019-06-04,128.89883543853512,128.66506043512317,80.51253981231496,21722934.039950006,21683536.63995,0.001813631617513134,168527.0,167815.0,712.0,0.8832952283128765,0.8825845572428602,0.8889631232839234,348589070.0,237796240.0,109172850.0,0.6683204315662093,0.6854663986558901,0.7924087676245204,0.1813631617513134
519,2019-06-05,157.35752453147384,157.00529461012195,87.60276907727393,26910497.05775,26850260.457750004,0.0022384053282525906,171015.0,170303.0,712.0,0.8686782295306262,0.8619049177884353,0.8889631232839234,343154100.0,232224490.0,109172850.0,0.5586366512752399,0.574855876534349,0.7073462952245988,0.22384053282525906
520,2019-06-06,142.41478671092477,142.13833364779873,78.72577993244818,24455467.174000002,24407994.654,0.0019411822993296024,171720.0,171008.0,712.0,0.8463790389149211,0.8535122521598054,0.8319478508124798,334101490.0,229963240.0,102170850.0,0.6631301553801485,0.6520119121600046,0.757916036391359,0.19411822993296024
521,2019-06-07,133.48702977528092,133.23481389474597,81.99228805782617,23107272.28925,23063612.45925,0.0018894411012031487,173105.0,172393.0,712.0,0.8712751451686626,0.8877546990762185,0.8386411604342345,344179960.0,239189240.0,102992850.0,0.6423956974473147,0.6584642897015102,0.7602215969793571,0.18894411012031487
522,2019-06-08,123.06706961209044,122.83166663927896,82.67461573548452,19771463.1356,19733644.235600002,0.001912802291900384,160656.0,159944.0,712.0,0.8817282963913439,0.8983213852209213,0.8477180862671526,348309270.0,242036240.0,104107580.0,0.6425531817593524,0.6808458688857012,0.7952612206762991,0.1912802291900384
523,2019-06-09,102.35217212538065,102.19488912632573,73.30938352935,14620496.02725,14598028.93725,0.0015366845254856099,142845.0,142133.0,712.0,0.8818138341639534,0.898603460439396,0.8477180862671526,348343060.0,242112240.0,104107580.0,0.7651520902359558,0.7551482044550282,0.8681794042041643,0.15366845254856099
524,2019-06-10,136.16556590902442,135.90260662802876,82.12550942084107,23271103.710550003,23226163.18055,0.001931173121781371,170903.0,170191.0,712.0,0.8695577748907389,0.8711011266381147,0.8693078835446828,343601720.0,234702240.0,106859150.0,0.6407271426227867,0.6449670782436271,0.7544961566383735,0.1931173121781371
525,2019-06-11,113.1777743583473,113.01117453535495,74.47185369736351,19437603.6794,19408991.1594,0.0014720189006797169,171744.0,171032.0,712.0,0.8503688870343815,0.8429492775311351,0.8689336698003001,336019320.0,227117240.0,106813150.0,0.7416458585868169,0.7333946325038901,0.8436346706268228,0.14720189006797169
526,2019-06-12,118.8568868528759,118.6716250313287,74.6777238287672,20676581.750699997,20644353.233700003,0.0015586965673812792,173962.0,173250.0,712.0,0.8531488123392609,0.8504650974970723,0.8614352425256081,337222220.0,229142240.0,105996850.0,0.7217650356194466,0.7185715156984868,0.8514247500127196,0.15586965673812792
527,2019-06-13,103.722061494438,103.59213195423852,72.779338018958,18032910.1673,18010320.8773,0.0012526702451477467,173858.0,173146.0,712.0,0.8782004128037156,0.8699988063764439,0.899347646586502,347124310.0,234405240.0,110661850.0,0.7814200654604669,0.7756439621686276,0.8897234588911728,0.12526702451477467
528,2019-06-14,97.90510832392454,97.79503896748774,73.79801259591235,16995935.184600003,16976827.5846,0.0011242452852676665,173596.0,172884.0,712.0,0.8761875494221942,0.8685327575435821,0.8958936762272566,346328690.0,234010240.0,110236850.0,0.8199657253031704,0.8166907828418165,0.8957233197940765,0.11242452852676665
529,2019-06-15,84.23914231501666,84.17214163847753,72.01834044075272,13447599.7226,13436904.0026,0.0007953627577140798,159636.0,158924.0,712.0,0.8587432412755522,0.8551193386019046,0.8690194219977005,339229480.0,230396240.0,106723580.0,0.8647513823747394,0.866457855227865,0.937818115381118,0.07953627577140798
530,2019-06-16,81.27693328279342,81.21535615889746,72.31248144906624,11659257.35635,11650424.05635,0.0007576211528762533,143451.0,142739.0,712.0,0.8698364065315103,0.8566874541256618,0.9010447071533397,343711820.0,230818740.0,110760380.0,0.8897913780174566,0.8958151552238051,0.9454542734555141,0.07576211528762533
531,2019-06-17,102.74269833415619,102.60851239969544,75.90881088940176,17272383.24505,17249824.84505,0.0013060386444623262,168113.0,167401.0,712.0,0.8685770626027991,0.8554812114150794,0.899324872931586,343420570.0,230493740.0,110762650.0,0.786724097750013,0.7862233133616835,0.8721004185535478,0.13060386444623262
532,2019-06-18,139.93307315379505,139.66415982893528,79.97001509439464,24000481.108900003,23954358.708900005,0.0019217281433118183,171514.0,170802.0,712.0,0.8461754428800581,0.8363669038473872,0.8698163261321593,334362300.0,225343740.0,106921650.0,0.6738734881702021,0.6539518745237585,0.7570416609372953,0.19217281433118183
533,2019-06-19,145.0618301794379,144.78037934175595,80.46599939233728,25352165.9368,25302977.3368,0.0019402129239221022,174768.0,174056.0,712.0,0.8385969896122989,0.8282735719867834,0.8636726425358471,331566960.0,223163140.0,106371650.0,0.6649380307020571,0.6553795296834349,0.7469091812782355,0.19402129239221022
534,2019-06-20,127.40043460614383,127.18412833075912,76.44277703506665,22270869.973500002,22233057.473500002,0.0016978456631911998,174810.0,174098.0,712.0,0.8651625315807834,0.8725668043193733,0.852146929332175,341864960.0,235097140.0,104749650.0,0.6997789902871702,0.6853603554630218,0.800371713099009,0.16978456631911998
535,2019-06-21,107.91747355020689,107.770341572405,74.5982571415044,18804511.84865,18778874.24865,0.001363374928652683,174249.0,173537.0,712.0,0.8679320423925199,0.8716871750196562,0.8623004660528409,343165540.0,234860140.0,106202650.0,0.7601456075281398,0.7596988481717561,0.8706187863996906,0.1363374928652683
536,2019-06-22,97.81976537698598,97.69126140657845,78.75711340675312,15681584.40735,15660983.807349999,0.001313681032788172,160311.0,159599.0,712.0,0.8733119376626364,0.8782253816626167,0.8639487359710522,345085160.0,236621740.0,106200380.0,0.7770045532119552,0.806760412638484,0.8700755056177657,0.1313681032788172
537,2019-06-23,101.63905488158596,101.47921577690825,76.34883419778085,14857800.3207,14834434.720700001,0.001572615023466506,146182.0,145470.0,712.0,0.8751928456464356,0.886392961694287,0.8530151865699568,346227480.0,239226540.0,104856380.0,0.7412517169244598,0.7520455186996792,0.8632671455021687,0.1572615023466506
538,2019-06-24,96.45096858991427,96.32572496671814,74.51570033814369,14490021.9132,14471206.3132,0.0012985211556415521,150232.0,149520.0,712.0,0.8574508684036559,0.8777115724585872,0.8147592601614134,339412460.0,236883540.0,100347380.0,0.7856381581191728,0.7927356094949994,0.895971877053516,0.1298521155641552
539,2019-06-25,139.39585068585947,139.13315188498927,81.1598826963835,24795594.52415,24748865.924150005,0.0018845525141362174,177879.0,177167.0,712.0,0.8597923305995545,0.8792980097960269,0.8182724503841385,339742950.0,236910740.0,100585650.0,0.6386719033935716,0.6368233480406392,0.7524038063719893,0.18845525141362174
540,2019-06-26,130.31768866606075,130.09324227666224,76.97633315464068,23227694.51015,23187689.41015,0.001722301797215331,178239.0,177527.0,712.0,0.8658711568826216,0.8711363860404241,0.8555636635200172,342144970.0,234711740.0,105169650.0,0.6928756461134499,0.6777583428468082,0.7938106659573307,0.1722301797215331
541,2019-06-27,146.3223245951733,146.0214948677343,86.89552997501896,26240860.4036,26186910.8036,0.002055938683801717,179336.0,178624.0,712.0,0.8558799475716987,0.8628337246755838,0.8427915857226067,338196990.0,232474740.0,103599650.0,0.590406421249766,0.6052323808796124,0.7126522933942008,0.20559386838017168
542,2019-06-28,138.73763550600634,138.46326062562625,88.93474380002928,24646185.997100003,24597444.3971,0.0019776528508604896,177646.0,176934.0,712.0,0.8628864830906783,0.8730812204414863,0.843263420443785,340965590.0,235235740.0,103657650.0,0.624500321842714,0.6504867044897643,0.7332952424050599,0.19776528508604896
543,2019-06-29,128.81187113906046,128.56167997521172,83.40349489139373,21461474.662350003,21419790.06235,0.0019422989638792076,166611.0,165899.0,712.0,0.8641882825095049,0.8780858286597923,0.8361858996261117,341479990.0,236584140.0,102787650.0,0.6631982086588596,0.6579119262834054,0.7538872346646793,0.19422989638792076
544,2019-06-30,123.35742990793831,123.10101923739536,83.81672726452933,18330420.654600002,18292319.0546,0.002078599325020858,148596.0,147884.0,712.0,0.8413790813588194,0.8414197617741166,0.843263420443785,332467040.0,226705140.0,103657650.0,0.6662922875823584,0.6876884932110991,0.7795864863846876,0.2078599325020858
545,2019-07-01,124.28697456468454,124.04160237249438,93.40267853003391,18508194.8173,18471655.2173,0.0019742389984918063,148915.0,148203.0,712.0,0.8537615531028449,0.8715498489264514,0.817113882528702,337562770.0,234823140.0,100637380.0,0.7096242428779069,0.7627020231238303,0.7885915795409901,0.19742389984918063
546,2019-07-02,145.65516869108723,144.9534973866174,90.20261052368201,24915481.84596,24795455.35596,0.004817345726727651,171058.0,168284.0,2774.0,0.8671232530732488,0.8846366544572635,0.8307679354139618,342639730.0,238349140.0,102121650.0,0.6362843595994747,0.6315705321815622,0.7052676564898217,0.4817345726727651
547,2019-07-03,159.43295870792588,158.48795361530415,96.04670703181888,27894231.02258,27728893.87658,0.005927288186082902,174959.0,171423.0,3536.0,0.8537086453450953,0.8646412329834413,0.8307679354139618,337339010.0,232961740.0,102121650.0,0.6564717437469252,0.6388706402840542,0.6919955193226409,0.5927288186082902
548,2019-07-04,155.4077538606008,154.531162325751,91.93917187582623,27273439.17152,27119600.86352,0.005640590723909877,175496.0,172106.0,3390.0,0.8755788739172997,0.9058516800993854,0.7998588614244317,329358940.0,244065140.0,83137650.0,0.6244552755840442,0.6221080650244727,0.7047581810931437,0.5640590723909877
549,2019-07-05,135.405336397888,134.968517392092,88.68632447913502,23618888.23322,23542693.45722,0.0032260102697312387,174431.0,171319.0,3112.0,0.8892478454004875,0.917123554290275,0.8307679354139618,351382160.0,247102140.0,102121650.0,0.6741243727390094,0.6667466039176158,0.7431661336807279,0.32260102697312387
550,2019-07-06,116.32070418271502,116.1353713180061,77.81154276181357,19195475.24564,19164891.245640002,0.001593292148728831,165022.0,164310.0,712.0,0.886654723719899,0.9134762474850767,0.8307576038605843,350357500.0,246119440.0,102120380.0,0.7099226978852545,0.6866035215898917,0.812587454007906,0.1593292148728831
551,2019-07-07,107.43786783165274,107.25555568548526,77.32280752866599,15694416.29498,15667784.31898,0.0016969077090505102,146079.0,145367.0,712.0,0.8136277041377807,0.8843148660172404,0.6601661226677059,321694530.0,238262440.0,81307380.0,0.7400083977335697,0.7373777399292019,0.8540107287548624,0.16969077090505102
552,2019-07-08,120.15799435524713,119.95628889008722,81.97074158867112,20499915.10096,20465502.53496,0.0016786687081640217,170608.0,169896.0,712.0,0.8662186346734617,0.8956275668844881,0.8036623122422814,342333000.0,241310440.0,98836770.0,0.7272518299785194,0.7187217548307686,0.809497890802758,0.16786687081640217
553,2019-07-09,122.96195112163205,122.74973377590398,82.36472268283974,21348899.87764,21312054.27764,0.0017258781581804827,173622.0,172910.0,712.0,0.8511029898934235,0.8743924990557903,0.802128881738567,336561460.0,235589040.0,98838770.0,0.7138463007855499,0.7006180436169617,0.7978302070110196,0.17258781581804827
554,2019-07-10,134.17859228814385,132.9779051530557,82.12870636080311,23463944.61202,23253979.25202,0.008948425487351308,174871.0,172441.0,2430.0,0.8803050322080493,0.9044490981906804,0.8303628063368645,348109160.0,243687240.0,102317770.0,0.6708418738807974,0.6455856475976244,0.7746819909017164,0.8948425487351308
555,2019-07-11,131.11112194636678,129.36750302449462,81.23811055272265,23037797.45944,22731422.691439997,0.013298787288125058,175712.0,172878.0,2834.0,0.8630250782684211,0.8794297686151828,0.829766080446891,341225410.0,236946240.0,102195650.0,0.6597958054331391,0.6393639831841633,0.7717189962535257,1.3298787288125058
556,2019-07-12,136.71358982308905,136.05834585932647,80.76234227891835,23979426.941379998,23864497.80538,0.004792822459058321,175399.0,172607.0,2792.0,0.880045260422958,0.904241253292857,0.8297579610594177,347954900.0,243631240.0,102194650.0,0.659947202998849,0.6406799931517565,0.7600917343100152,0.4792822459058321
557,2019-07-13,130.00489436412113,129.74853198058662,86.32133049462237,21697166.844899997,21654381.244900003,0.001971944093246858,166895.0,166183.0,712.0,0.8876772588193874,0.9143805583664104,0.8313433297213572,350761550.0,246363090.0,102192380.0,0.6734194681619236,0.6729667300734302,0.7547086310092608,0.1971944093246858
558,2019-07-14,139.15623998600978,131.04617391226142,85.65723158522367,20888047.4031,19670685.9351,0.058280290374069565,150105.0,146815.0,3290.0,0.8869657231961423,0.9142469437892381,0.8290085613596649,350480390.0,246327090.0,101905380.0,0.6081971048156207,0.6197458065497341,0.7507312411664303,5.8280290374069565
559,2019-07-15,143.14323814104537,141.2606516390614,83.50285930308083,24639102.43798,24315054.70598,0.013151766904483386,172129.0,168738.0,3391.0,0.8857570646602815,0.9124394354813806,0.8294350390876328,350265120.0,245840090.0,102203450.0,0.6939437775026436,0.6459479653325005,0.7411259953745598,1.3151766904483386
