id_medidor *,fecha,energia_kwh,potencia_kw,tension_fase_a,tension_fase_b,tension_fase_c,corriente_fase_a,corriente_fase_b,corriente_fase_c,factor_potencia,potencia_fase_a,potencia_fase_b,potencia_fase_c,potencia_reactiva_kvar,thd_tension,thd_corriente,Energia reactiva (kvar),Potencia aparente (kva),Frecuencia (Hz),Generación de energía (Kw/h)
1,05/01/2021 06:54:42,"195182,25","145,5","129,33","129,43","128,85","4,44","4,02","3,68","0,928","53,1","48,3","44,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,05/01/2021 06:21:22,"195180,44","197,8","128,51","128,43","127,76","5,13","6,06","5,07","0,949","63,9","73,8","60,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,05/01/2021 05:56:07,"195178,95","184,6","126,77","126,7","126,31","5,53","5,51","3,81","0,981","69,6","67,8","47,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,05/01/2021 05:11:58,"195175,85","222,1","126,77","126,88","126,31","7,48","5,97","4,41","0,981","94,2","72,9","54,9",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,05/01/2021 04:33:59,"195173,03","244,5","127,05","127,06","126,49","7,96","6,25","5,52","0,976","99,5","77,2","67,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,05/01/2021 04:03:05,"195170,55","219,7","127,14","127,24","126,85","7,42","5,94","4,17","0,986","93,6","73,5","52,6",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,05/01/2021 03:45:12,"195169,32","196,1","127,5","127,43","126,94","5,54","5,45","4,68","0,983",70,"67,4","58,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,05/01/2021 02:53:57,"195165,66","219,9","127,59","127,7","127,12","6,97","5,96","4,52","0,988","88,6","74,5","56,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,05/01/2021 01:54:07,"195161,15","231,7","127,59","127,43","127,03","6,91","6,8","4,99","0,972","86,7",83,"61,9",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,05/01/2021 00:39:28,"195155,6","199,3","127,41","127,15","126,76","5,72","5,95","4,35","0,978","72,4","72,8",54,<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 11:09:26,"195108,92","429496656,9","126,96","127,15","126,67","2,34","3,42","3,5","64,917","6548,8","6524,7","6514,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 10:57:42,"195108,64","86,2","126,96","127,33","126,67","3,98","2,5","1,87","0,812","45,5","24,8","15,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 10:43:06,"195108,19","118,6","127,14","127,24","126,49","4,15","3,19","3,92","0,83","46,7","31,8",40,<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 09:51:39,"195106,56","429496603,9","128,32","128,34","127,85","3,18","3,79","4,3","64,665","6517,8","6513,1","6504,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 09:40:08,"195106,15","95,3","128,14","128,06","127,58","3,5","3,02","2,94","0,788","38,7","29,8","26,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 09:33:49,"195105,93","133,2","128,32","128,25","127,58","3,85","3,95","3,91","0,888","46,3","45,6","41,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 09:28:08,"195105,69","130,8","128,32","128,34","127,67","3,49","3,34","4,39","0,91","41,3","39,5","49,9",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 09:19:22,"195105,43","429496729,5","127,5","127,52","126,85","2,22","2,16","2,54","65,535","6,3","6551,4","6549,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 09:10:48,"195105,31","429496682,2","127,5","127,61","126,94","2,31","2,44","2,45","65,019","6544,8","6531,6","6537,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 09:01:24,"195105,12","429496704,2","127,69","127,79","127,12","2,02","1,87","2,35","65,216","6551,6","6545,4","6538,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 08:52:18,"195105,07","429496727,1","127,78","127,7","127,3","2,24","1,96","1,92","65,504","8,3","6553,1","6543,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 07:46:23,"195103,83","63,7","128,05","128,06","127,4","2,32","2,37","2,37","0,706","23,3","22,2","18,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 07:29:33,"195103,41","106,3","128,32","128,25","127,67","3,31","3,35","3,09","0,851","38,6","34,9","32,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 07:11:12,"195102,7","145,3","126,05","126,15","125,49","4,77","4,05","3,69","0,922","56,7","47,2","41,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 07:01:18,"195102,19","152,3","126,41","126,51","125,85","5,1","4,04","3,71","0,939","61,4","47,3","43,5",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 06:25:27,"195100,32","173,7","126,96","127,06","126,4","5,3","4,87","4,04","0,963","65,4","60,1","48,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 06:12:33,"195099,52","188,3","127,32","127,33","126,67","5,98","5,03","4,53","0,953","73,8",61,"53,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,04/01/2021 00:13:26,"195072,73","205,7","128,51","128,43","127,76","6,19","5,87","4,26","0,982","79,2","72,7","53,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 23:53:41,"195071,29","211,8","128,23","128,61","127,67","6,02","5,69","5,1","0,983","76,9","71,8","63,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 23:45:11,"195070,65",227,"128,23","128,25","127,58","6,87","5,84","5,43","0,977","87,6","72,5","66,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 21:27:22,"195059,73","214,3","128,05","128,16","127,58","6,81","5,52","4,63","0,987",87,"68,4","58,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 21:14:35,"195058,78","231,1","127,69","128,16","127,3","7,64","5,96","4,81","0,982","96,5","74,3","60,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 20:46:23,"195056,69","220,2","127,87","127,79","127,3","6,67","5,94","5,07","0,975",85,"72,7","62,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 19:47:03,"195052,09","240,6","127,23","127,24","126,58","7,01","6,69","5,84","0,969","88,5","81,7","70,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 18:41:39,"195047,15","240,6","126,87","126,97","126,4","7,67","6,39","5,27","0,982","96,9","78,5","65,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 18:34:22,"195046,59","239,2","127,14","127,33","126,49","7,39","6,11","5,71","0,98","93,2","76,6","69,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 18:14:16,"195045,03","233,5","127,14","127,24","126,67","7,18","6,28","5,4","0,974","90,3","76,9","66,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 17:59:18,"195043,96","174,8","127,87","127,88","127,4","5,09","5,39","3,92","0,95","63,6","64,7","46,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 16:54:39,"195040,5","146,9","127,59","127,61","127,03","4,86","4,53","3,16","0,918","58,5","52,2","36,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 16:43:58,"195040,11","81,8","127,59","127,52","126,67","2,41","2,68","2,72","0,823",26,29,"26,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 16:28:08,"195039,47","107,2","127,41","127,7","126,76","4,02","3,17","3,71","0,772","40,7","32,6","33,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 16:13:21,"195038,75","142,8","127,59","127,52","126,76","4,58","4,59","4,12","0,844","51,6","49,9","41,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 15:59:36,"195038,29","74,2","127,41","127,7","126,94","3,19","2,63","2,23","0,724","30,9","25,8","17,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 15:44:55,"195038,02","12,3","127,5","127,7","126,76","2,32","1,57","1,71","0,172","16,7","6552,1","6550,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 15:25:58,"195037,27","129,7","127,23","127,33","126,67","4,02","4,28","3,15","0,891","46,7","48,5","34,5",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 15:09:26,"195036,52",115,"127,32","127,43","126,76","3,92","3,56","2,9","0,871","43,9","40,3","30,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 14:24:52,"195035,6","109,9","127,14","127,06","126,4","3,28","3,59","3,33","0,849","36,3","38,8","34,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 14:09:35,"195034,96","127,2","126,96","126,97","126,21","4,04","3,58","3,72","0,885","47,4","40,7",39,<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 13:55:43,"195034,32","128,3","126,96","127,15","126,21","4,07","3,24",4,"0,895","47,6","37,7","42,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 13:49:04,"195034,04","111,4","126,96","127,06","126,21","3,81","3,67","3,04","0,835","43,8","39,4","28,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 13:36:43,"195033,79","113,6","126,77","126,88","126,03","3,89","3,71","3,08","0,84","45,1","39,8","28,6",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 13:16:13,"195032,92","182,4","126,59","126,61","125,76","4,91","5,1","5,45","0,934","59,2","60,2",63,<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 12:37:53,"195031,12","36,9","126,77","127,06","126,21","2,99","1,88","1,78","0,438","28,3","7,6","0,9",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 12:29:57,"195030,95","71,2","126,87","127,06","126,31","3,32","2,78","1,7","0,72","35,5","25,8","9,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 12:15:56,"195030,52","98,7","126,59","126,88","125,85","3,7","3,03","2,73","0,825","43,3","32,3",23,<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 12:14:08,"195030,46","103,3","126,96","127,15","126,21","3,85","3,34","2,92","0,805","44,5","34,2","24,5",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 11:44:35,"195029,39","429496617,4","127,23","127,52","126,4","3,2","3,9","4,04","64,743","6524,6","6509,9","6514,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 11:27:29,"195029,05","429496627,4","127,14","127,43","126,49","2,7","3,55",4,"64,751","6529,6","6514,4","6514,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 10:59:24,"195028,58","34,9","127,05","127,33","126,49","2,98","2,2","2,1","0,377","21,8","8,9","4,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 10:29:28,"195027,86","429496616,1","127,69","127,97","127,12","3,16","3,8","3,58","64,692","6523,9","6510,2","6513,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 10:14:47,"195027,61","20,1","125,77","125,88","125,13","1,96","1,89","1,8","0,283","13,1","7,6",6553,<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 09:59:24,"195027,51","429496711,6","126,32","126,33","125,31","1,66","2,04","2,69","65,312","6546,4","6548,7","6547,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 09:45:53,"195027,42","35,3","126,32","126,61","125,49","2,52","1,8","2,36","0,42","22,9","7,5","4,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 09:38:44,"195027,33","65,4","126,23","126,61","125,58","3,37","1,77","2,79","0,654","33,7","14,2","17,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 09:25:50,"195027,15","26,1","126,5","126,7","125,85","2,04","1,76","1,65","0,38","15,5","8,5",2,<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 09:03:23,"195026,77","59,8","126,59","126,61","125,85","2,61","2,37","2,07","0,671","25,5","19,4","14,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 08:43:29,"195026,35","88,8","126,68","126,88","125,94","3,68","2,6","2,76","0,776","40,5",24,"24,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 08:24:27,"195025,7","116,7","126,77","126,88","126,21","4,73","3,35","2,42","0,877","55,5","36,3","24,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 06:51:23,"195021,63","147,4","127,96","127,97","127,49","5,07","4,23","2,91","0,944","62,5","49,4","35,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 06:33:16,"195020,7",167,"128,14","127,97","127,4","4,36","5,6","3,88","0,943","53,5","67,2","46,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 06:14:00,"195019,58","163,3","128,41","128,34","127,58","4,68","4,6","4,13","0,95","58,4","56,5","48,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 04:43:41,"195013,36","218,9","127,78","127,88","127,4","7,02","6,06","4,38","0,981","88,7","74,8","55,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 03:58:20,"195009,85","260,5","127,87","128,06","127,21",8,"6,54","6,37","0,975","100,7","81,8","77,9",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 03:51:05,"195009,23","251,7","127,96","127,97","127,3","7,8","6,78","5,56","0,978","98,5","83,9","69,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 03:32:47,"195007,7","228,5","127,78","127,97","127,4","7,68","6,21","4,41","0,977","97,1","76,1","55,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 02:43:12,"195003,95","224,6","127,87","128,16","127,4","7,67","5,51","4,68","0,984",97,"68,4","59,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 02:34:40,"195003,31","216,8","127,96","128,06","127,4","6,74","5,73","4,66","0,99","85,8","72,1","58,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 02:34:33,"195003,31","219,2","127,96","128,25","127,49","6,94","5,79","4,55","0,991","88,4","73,1","57,5",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 02:28:28,"195002,86","222,8","127,87","127,97","127,21","7,34","5,66","4,59","0,992","93,5","71,4","57,9",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 02:19:34,"195002,22",202,"127,96","127,88","127,49","6,12","5,93","4,03","0,983",78,"73,2","50,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 02:18:15,"195002,13","206,2","127,87","127,88","127,49","6,2","6,06","4,21","0,979",79,"74,3","52,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 01:17:35,"194997,39","251,6","127,41","127,52","126,85","7,78","7,06","5,39","0,977","97,7","87,5","66,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 01:16:06,"194997,26","245,5","128,23","128,34","127,67","7,58","6,82","5,2","0,977","95,8",85,"64,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 00:32:27,"194993,96","229,3","128,14","128,16","127,4","6,72","6,33","5,14","0,985",86,"78,9","64,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,03/01/2021 00:14:19,"194992,65","211,5","127,96","128,25","127,76","6,8","5,52","4,57","0,978","86,5","67,9",57,<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 23:13:51,"194988,01","256,3","127,32","127,15","126,58","8,2","6,8","5,61","0,978","103,2","83,9","69,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 22:56:34,"194986,59","240,7","127,32","127,24","126,67","7,38","6,58","5,38","0,979","92,6","81,5","66,6",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 22:43:19,"194985,53","249,3","127,23","127,15","126,67","7,99","6,64","5,44","0,977","100,2","81,6","67,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 22:24:28,"194984,03",237,"126,87","126,88","126,31","7,85","5,84","5,25","0,987","98,8","72,4","65,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 22:07:27,"194982,71",231,"127,59","127,7","126,94","7,95","5,57","4,86","0,986","100,9","69,5","60,6",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 21:58:00,"194982,03","213,8","127,41","127,52","126,85","7,17","5,29","4,5","0,99","90,9","66,4","56,5",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 21:36:06,"194980,36","231,4","127,23","126,88","126,49","6,51","6,33","5,76","0,98","82,5","77,5","71,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 21:24:48,"194979,5","236,9","127,05","126,97","126,31","7,45","6,32","5,38","0,975","94,1","76,6","66,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 21:12:45,"194978,5","244,4","126,87","126,97","126,21","7,82","6,05","5,78","0,981","98,5","75,3","70,5",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 20:53:13,"194976,98","221,3","126,68","126,51","126,12","7,04","6,06","4,66","0,985","88,7","74,3","58,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 20:43:35,"194976,27","229,4","126,41","126,51","126,21","7,95","6,04","4,46","0,983","99,6",74,"55,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 20:27:15,"194974,99","247,8","128,6","128,34","128,03","7,32","7,08","5,27","0,981","93,8",88,"65,9",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 17:56:35,"194963,15","230,2","128,51","128,25","127,76","6,48","6,27","5,93","0,961","80,6",78,"71,5",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 17:40:24,"194961,99","219,7","128,51","128,34","127,85","6,89","6,05","5,22","0,943","84,4","73,4","61,9",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 17:28:23,"194961,23","147,9","128,32","128,25","127,85","4,78","4,27","2,94","0,962","59,8","52,4","35,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 17:11:58,"194960,36","157,7","128,69","128,34","127,85","4,25","4,98","3,79","0,944","53,1","60,3","44,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 16:59:03,"194959,65","160,6","128,6","128,34","127,85","4,56","4,74","4,15","0,931",56,"56,1","48,4",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 16:41:39,"194958,69","163,9","128,14","127,88","127,3","4,93","4,01","4,65","0,944","60,8","47,4","55,6",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 16:22:00,"194957,64",155,"128,14","127,88","127,4","4,93","4,32","3,78","0,93","60,4","51,3","43,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 16:13:14,"194957,21","138,1","128,23","127,97","127,58","4,56","4,29","3,13","0,901","54,6","49,3","34,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 15:51:14,"194956,31","83,1","127,87","127,61","127,03","2,63","3,04","3,03","0,75","27,1",31,"24,9",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 15:37:24,"194956,18","16,2","127,87","127,88","127,12","2,34","1,5","2,36","0,205","13,7","1,1","1,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 15:26:39,"194955,99","429496718,9","127,78","127,88","127,21","2,89","2,13","2,57","65,425",12,"6544,8","6539,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 15:12:53,"194955,64","83,1","127,78","127,61","126,94","3,19","2,79","2,91","0,733","34,2","26,9",22,<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 14:57:50,"194955,2","91,9","127,5","127,43","126,94","3,07","3,55","2,46","0,795","32,3","37,8","21,7",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 14:41:59,"194954,66","80,6","127,78","127,52","127,12","2,94","2,83","2,23","0,791","31,4","28,9","20,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 14:28:07,"194954,23","88,3","127,5","127,24","126,94","2,99","3,36","2,26","0,806","32,1",35,"21,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 14:10:30,"194953,79","429496677,2","127,96","127,79","127,3","2,16","2,6","3,03","65,009","6549,2","6537,7","6521,6",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 13:53:46,"194953,3","429496618,4","127,78","127,61","126,85","2,97","3,5","4,01","64,703","6521,3","6515,4",6513,<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 13:38:45,"194952,87",87,"127,23","126,88","126,49","2,7","3,3","2,94","0,767","28,7","32,9","25,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 05:55:12,"194936,51","220,7","127,5","127,24","126,76","6,92","5,7","5,01","0,984","87,4","70,8","62,3",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 05:44:24,"194935,66","236,8","127,41","127,06","126,76","6,78","7,12","5,05","0,983","85,8","88,1","62,8",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 05:23:06,"194934,08","211,6","127,32","127,15","126,67","6,57","5,92","4,45","0,982","83,2","73,1","55,2",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 02:57:38,"194923,09","253,2","127,78","127,43","126,94","7,41","6,94","6,03","0,975",93,"85,2","74,9",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 02:37:10,"194921,6","212,5","127,59","127,43","126,85","6,79","5,45","4,62","0,989","86,1","68,1","58,1",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,02/01/2021 02:21:54,"194920,44","224,1","127,59","127,24","126,85","6,96","6,19","4,73","0,985","88,3","76,1","59,6",<Null>,<Null>,<Null>,417000,<Null>,<Null>,<Null>
1,01/01/2021 21:40:21,"194899,5","214,2","127,87","127,97","127,4","6,25","6,24","4,56","0,983","79,4","77,3","57,4",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 21:21:18,"194898,16","212,7","128,6","128,52","127,94","5,79","5,91","5,41","0,968","73,2","72,5","66,9",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 21:12:49,"194897,52","229,7","128,6","128,61","127,94","6,37","6,21","5,71","0,978",81,"77,7","70,9",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 20:57:13,"194896,32","226,1","128,23","128,43","127,76","6,71","5,84","5,4","0,983","85,6","73,1","67,3",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 20:37:12,"194894,78","232,4","128,23","128,43","127,85","7,01","6,61","4,73","0,988","89,5","82,9","59,9",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 20:28:22,"194894,13","217,7","128,32","128,34","127,85","6,39","6,25","4,61","0,984","81,6","77,8","58,2",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 20:11:56,"194892,93","227,6","128,23","128,16","127,58","6,48","6,12","5,5","0,982","82,4","76,1",69,<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 19:57:37,"194891,85","228,5","128,14","128,25","127,49","6,55","6,08","5,59","0,98","83,2","76,2",69,<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 19:39:25,"194890,45","232,6","127,59","127,97","127,3","7,57","6,47","4,65","0,975","94,9","79,7","57,9",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 19:29:44,"194889,74","213,7","127,78","128,06","127,3","6,83","5,69","4,51","0,982","86,8","70,3","56,5",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 19:09:08,"194888,23","226,1","127,69","127,88","127,12","6,28","6,49","5,37","0,977","78,9","80,7","66,4",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 18:55:45,"194887,2","232,6","127,5","127,7","127,12","7,38","6,19","5,13","0,976","92,8","75,8",64,<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 14:57:16,"194876,49","80,2","127,59","127,7","126,85","3,07","2,4","2,9","0,752","29,3",23,"27,8",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 14:41:33,194876,"122,9","127,5","127,61","126,67","3,68","3,41","4,02","0,87","41,3","38,2","43,3",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 14:25:52,"194875,4",113,"127,69","127,79","126,94","3,6","3,6","2,82","0,884","41,8","41,4","29,7",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 06:47:29,"194865,71","128,5","128,05","128,06","127,58","4,43","4,04","2,35","0,928","53,8","46,8","27,9",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 06:29:41,"194864,85","156,8","128,14","128,06","127,58","4,45","4,85","3,55","0,954","54,6","59,3","42,8",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 06:12:08,"194863,88",158,"128,14","127,97","127,3","3,96","5,02","3,94","0,957","49,7","62,1","46,2",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
1,01/01/2021 05:55:51,"194862,83","218,8","127,78","127,79","127,21","6,52","5,92","4,93","0,987","82,7","74,3","61,7",<Null>,<Null>,<Null>,416000,<Null>,<Null>,<Null>
