FECHA	HORA	I_A	I_B	I_C	KVA_Tot	kVAr_Tot	kW_Tot	V_A_B	V_B_C	V_C_A
2018-11-04	11:00:00	34.6546897888184	36.5575180053711	35.2575149536133	677	116	667	11293.642578125	11335.1376953125	11376.7802734375
2018-11-04	12:00:00	34.6870079040527	36.1779632568359	36.2480239868164	686.949096679688	117.259880065918	676.949096679688	11293.1591796875	11331.271484375	11372.4306640625
2018-11-04	15:00:00	38.8995666503906	40.6002159118652	39.7982673645019	767.008666992188	151	745.35888671875	11330.58984375	11364.2548828125	11413.015625
2018-11-04	16:00:00	36.5999984741211	40.8038787841797	39.0359191894531	777.728576660156	157.281631469727	761.408203125	11341.1259765625	11379.533203125	11422.2353515625
2018-11-04	17:00:00	37.2568244934082	39.8757667541504	38.0541801452637	764.083618164063	125.757675170898	753.488891601563	11351.6630859375	11394.8115234375	11431.455078125
2018-11-04	18:00:00	44.0923843383789	45.6654815673828	44.1923866271973	887.606628417969	108.730964660645	880.923889160156	11338.6767578125	11383.8115234375	11416.234375
2018-11-04	19:00:00	45.0004348754883	46.0015296936035	46.4017486572266	872.058959960938	51.0523986816406	871.054565429687	11143.3232421875	11185.3251953125	11220.31640625
2018-11-04	20:00:00	45.4993858337402	47.0993843078613	47.0985641479492	897.9794921875	47.9938507080078	885.253601074219	11174.8359375	11218.0595703125	11250.611328125
2018-11-04	21:00:00	42.6009178161621	44.5013809204102	44.6020698547363	847.024169921875	30.9908008575439	856.512634277344	11206.671875	11251.12109375	11281.2236328125
2018-11-04	22:00:00	44.0004615783691	45.5016098022461	44.501148223877	867.027587890625	49.501091003418	873.010925292969	11238.5087890625	11284.1826171875	11311.8359375
2018-11-04	23:00:00	43.6997833251953	45.4989814758301	44.7983703613281	875.989807128906	45.9979667663574	872.987487792969	11270.345703125	11317.2431640625	11342.4482421875
2018-11-05	02:00:00	43.2978019714355	45.4582443237305	45.1208801269531	867	52.5824279785156	864.831787109375	11268.05078125	11324.4013671875	11346.4013671875
2018-11-05	03:00:00	43.0999984741211	44.5999984741211	44.9000015258789	852	42	851	11271.4130859375	11328.884765625	11350.884765625
2018-11-05	11:00:00	36.0498924255371	38.0999984741211	36.6997833251953	714	112	706	11325.380859375	11378.2470703125	11408.380859375
2018-11-05	12:00:00	37.1528472900391	39.1797943115234	37.9932632446289	734.269470214844	116.875694274902	716.8046875	11334.3212890625	11385.5107421875	11417.3212890625
